Date,Client Name,Region,Product,Revenue,Raw Material Cost,Labor Cost,Overhead Cost,Operating Expenses,Depreciation,Amortization,Interest,Taxes,EBITDA,EBITDA Margin,Profit Margin
2024-01-06,Trujillo LLC,East,Wheat,43338,15148.35,7571.55,4399.39,27119.3,2658.53,1342.09,1973.54,2561.13,16218.7,37.42,17.73
2024-01-06,"Holmes, Huynh and Wilson",North,Potato,29387,11233.77,4587.36,4150.23,19971.36,1986.93,616.03,1467.13,1336.39,9415.64,32.04,13.64
2024-01-06,Richards-Velez,West,Soy,24397,8187.77,3750.53,2668.48,14606.77,1542.86,714.86,1290.75,1560.44,9790.23,40.13,19.19
2024-01-06,Bartlett PLC,North,Wheat,27871,9118.52,5499.63,3196.94,17815.09,1624.64,773.03,1043.98,1653.57,10055.91,36.08,17.8
2024-01-06,Welch PLC,North,Corn,48418,19010.13,11188.1,6652.16,36850.39,3262.0,1561.92,1518.77,1306.23,11567.61,23.89,8.09
2024-01-06,Mccarthy-Cooper,West,Soy,44826,14262.9,7624.84,4500.05,26387.78,2447.34,1124.65,2086.24,3195.0,18438.22,41.13,21.38
2024-01-06,"Glenn, Chandler and Ward",South,Potato,9568,2942.31,2325.18,1406.46,6673.95,736.61,222.67,309.47,406.33,2894.05,30.25,12.74
2024-01-06,Rice LLC,North,Corn,44987,17031.54,10322.08,6700.07,34053.69,2390.98,1582.55,1701.76,1314.5,10933.31,24.3,8.77
2024-01-06,Wallace-Wright,South,Wheat,48654,15533.05,7930.89,6942.63,30406.57,3051.46,1162.68,1926.71,3026.65,18247.43,37.5,18.66
2024-01-06,Campbell PLC,East,Corn,45322,14299.38,10142.1,5449.02,29890.5,2843.27,1180.4,1879.14,2382.17,15431.5,34.05,15.77
2024-01-07,Weber Ltd,East,Soy,28050,9164.48,6767.59,3601.12,19533.18,1878.67,1035.16,1091.59,1127.85,8516.82,30.36,12.06
2024-01-07,Trujillo LLC,South,Wheat,42690,14267.21,8793.88,5026.46,28087.55,2410.37,1245.53,1335.97,2402.64,14602.45,34.21,16.88
2024-01-07,Mccarthy-Cooper,West,Corn,13964,5550.62,3143.84,1552.66,10247.12,816.76,526.09,591.86,445.54,3716.88,26.62,9.57
2024-01-07,Davis LLC,South,Corn,25582,8485.08,5083.14,3380.87,16949.09,1772.31,789.47,809.22,1315.48,8632.91,33.75,15.43
2024-01-07,Wilson-Irwin,East,Potato,37532,12353.76,8726.91,5408.0,26488.66,2102.96,1086.1,2185.22,1417.26,11043.34,29.42,11.33
2024-01-07,"Morgan, Carlson and Wright",North,Wheat,14753,5208.39,2259.84,1941.04,9409.26,947.9,556.03,493.1,836.68,5343.74,36.22,17.01
2024-01-07,Young-Taylor,West,Corn,42504,16321.09,9547.57,5968.44,31837.1,3122.99,1245.7,2398.26,974.99,10666.9,25.1,6.88
2024-01-07,Winters-Bryant,North,Soy,40885,13924.61,6623.43,4668.82,25216.86,2423.6,1150.65,2002.71,2522.8,15668.14,38.32,18.51
2024-01-07,Mccoy and Sons,South,Soy,41902,14849.25,6792.62,5900.31,27542.19,2457.93,1229.48,1698.4,2243.5,14359.81,34.27,16.06
2024-01-07,Wallace-Wright,South,Soy,23700,7470.01,4389.27,3191.88,15051.17,1730.37,582.2,826.77,1377.37,8648.83,36.49,17.44
2024-01-07,Bartlett PLC,East,Corn,27896,9104.53,5356.89,3950.57,18412.0,1600.64,695.36,1239.83,1487.04,9484.0,34.0,15.99
2024-01-07,Bartlett PLC,West,Wheat,44029,16937.46,9622.18,6558.05,33117.7,2757.62,1465.0,1398.07,1322.65,10911.3,24.78,9.01
2024-01-07,"Holmes, Huynh and Wilson",South,Wheat,9142,3631.74,2265.15,1064.66,6961.55,720.97,273.99,501.56,170.98,2180.45,23.85,5.61
2024-01-07,Smith PLC,West,Wheat,48292,15085.37,11064.8,6902.87,33053.03,3687.28,1639.5,1533.33,2094.71,15238.97,31.56,13.01
2024-01-07,Lopez Inc,North,Soy,21135,6396.08,4768.31,2628.55,13792.94,1159.77,452.78,867.18,1215.58,7342.06,34.74,17.25
2024-01-07,Barnes-Spencer,South,Potato,27799,9278.37,5140.08,3694.07,18112.53,1855.16,681.48,1189.29,1490.14,9686.47,34.84,16.08
2024-01-07,Mccoy and Sons,East,Soy,47288,15551.71,11249.93,6742.4,33544.04,3490.4,1872.36,1608.25,1693.24,13743.96,29.06,10.74
2024-01-07,Wallace-Wright,South,Corn,26939,8758.59,4442.49,3477.28,16678.36,1911.13,1002.81,993.25,1588.36,10260.64,38.09,17.69
2024-01-07,Gibson LLC,East,Potato,37751,12945.28,8085.15,4572.77,25603.19,2270.17,803.65,1174.14,1974.96,12147.81,32.18,15.69
2024-01-07,"Weaver, Small and Tran",West,Potato,42623,13871.24,6576.56,6115.18,26562.98,2701.62,1236.0,1729.99,2598.1,16060.02,37.68,18.29
2024-01-07,"Hernandez, Powers and Espinoza",West,Soy,13498,5218.04,2673.69,1655.51,9547.24,682.59,347.44,442.35,619.6,3950.76,29.27,13.77
2024-01-08,Richards-Velez,East,Potato,30547,9300.05,5061.53,3175.55,17537.14,1836.56,722.29,1516.41,2233.65,13009.86,42.59,21.94
2024-01-08,Lopez Inc,East,Potato,49620,15944.43,7574.22,5322.57,28841.22,3958.94,1795.98,2781.48,3060.6,20778.78,41.88,18.5
2024-01-08,Davidson-Scott,East,Potato,27324,8276.88,5018.2,3254.88,16549.96,1511.51,1082.09,1554.04,1656.6,10774.04,39.43,18.19
2024-01-08,Dixon PLC,West,Soy,33014,11342.1,7045.36,4722.18,23109.64,2404.11,998.96,1365.49,1283.95,9904.36,30.0,11.67
2024-01-08,"Weaver, Small and Tran",West,Wheat,27872,10293.22,4519.96,3632.73,18445.91,1741.84,891.51,1517.11,1318.91,9426.09,33.82,14.2
2024-01-08,Lopez Inc,North,Potato,14673,4900.4,3174.28,1485.69,9560.37,1083.62,348.43,586.01,773.64,5112.63,34.84,15.82
2024-01-08,Huynh and Sons,West,Corn,48485,14622.09,8649.19,6610.58,29881.87,3425.76,1609.79,1673.76,2973.46,18603.13,38.37,18.4
2024-01-08,"Pearson, Miller and Knight",North,Potato,10650,3211.99,2446.66,1133.8,6792.45,635.14,338.27,433.87,612.57,3857.55,36.22,17.26
2024-01-08,Miller-Mitchell,South,Potato,24072,8695.1,5422.99,2482.14,16600.23,1641.33,854.82,1102.43,968.3,7471.77,31.04,12.07
2024-01-08,"Stone, Adkins and Reyes",East,Corn,44185,14742.18,10618.22,5078.23,30438.63,2780.7,1266.76,1379.33,2079.9,13746.37,31.11,14.12
2024-01-08,"Stevens, Terry and Hahn",South,Corn,41899,16196.18,9239.98,6242.36,31678.52,2373.47,1087.81,1833.87,1231.33,10220.48,24.39,8.82
2024-01-08,Wheeler Group,South,Potato,6615,2608.32,1156.07,733.47,4497.86,420.11,174.64,324.91,299.37,2117.14,32.01,13.58
2024-01-08,Allen-Dyer,West,Potato,46654,18558.0,9935.84,6410.95,34904.79,3168.04,1565.17,2178.76,1209.31,11749.21,25.18,7.78
2024-01-08,Welch PLC,South,Soy,35335,11896.04,5431.92,4506.62,21834.59,2221.22,950.35,1673.3,2163.89,13500.41,38.21,18.37
2024-01-08,Brown Inc,East,Corn,44205,16969.87,9278.61,5880.76,32129.24,3489.92,1208.1,2076.37,1325.34,12075.76,27.32,8.99
2024-01-08,Wilson-Irwin,North,Potato,28367,10595.73,6967.02,3722.44,21285.19,1894.29,1103.49,950.76,783.32,7081.81,24.96,8.28
2024-01-08,"Holmes, Huynh and Wilson",South,Potato,12985,4137.89,2074.31,1770.31,7982.5,916.68,289.28,675.18,780.34,5002.5,38.53,18.03
2024-01-08,Crawford Inc,North,Wheat,9217,2836.6,1438.52,1016.01,5291.13,565.7,334.31,518.97,626.72,3925.87,42.59,20.4
2024-01-08,Kidd and Sons,East,Potato,48215,17489.02,11630.88,5215.34,34335.24,3700.57,1546.78,2628.62,1500.95,13879.76,28.79,9.34
2024-01-08,"Morgan, Carlson and Wright",West,Potato,17188,6636.69,3627.28,2469.58,12733.56,870.19,679.62,654.19,562.61,4454.44,25.92,9.82
2024-01-08,Wallace-Wright,South,Potato,49253,18914.98,12104.69,7199.22,38218.88,3807.49,1097.34,2475.04,913.56,11034.12,22.4,5.56
2024-01-08,"Glenn, Chandler and Ward",North,Potato,9802,3143.32,2226.95,1463.48,6833.76,752.99,279.87,495.43,359.99,2968.24,30.28,11.02
2024-01-08,Cantu-Cox,South,Soy,41627,13269.11,8551.56,5916.07,27736.74,2586.4,1493.59,1374.77,2108.88,13890.26,33.37,15.2
2024-01-08,Davidson-Scott,West,Corn,15784,4737.89,3834.71,2025.71,10598.3,875.37,532.79,673.52,776.01,5185.7,32.85,14.75
2024-01-08,Campbell PLC,North,Corn,38286,13025.17,8181.51,5476.75,26683.42,2438.52,1473.82,1432.69,1564.39,11602.58,30.31,12.26
2024-01-09,"Holmes, Huynh and Wilson",East,Potato,16860,6313.04,2795.46,2345.55,11454.06,1236.12,398.78,538.66,808.1,5405.94,32.06,14.38
2024-01-09,Velazquez-Gonzales,West,Soy,44467,16433.38,9827.79,5552.06,31813.23,3161.3,1758.56,1792.64,1485.32,12653.77,28.46,10.02
2024-01-09,Myers-Harmon,East,Wheat,16341,5025.36,2520.08,1684.68,9230.12,924.44,416.58,736.49,1258.34,7110.88,43.52,23.1
2024-01-09,Wheeler Group,North,Potato,36316,14455.2,7165.64,3840.62,25461.45,2678.27,1017.13,1147.74,1502.85,10854.55,29.89,12.41
2024-01-09,Crawford Inc,West,Soy,12225,4174.93,2536.5,1729.58,8441.01,825.43,464.55,421.34,518.17,3783.99,30.95,12.72
2024-01-09,Gibson LLC,South,Corn,44227,13881.87,8756.12,5121.75,27759.73,3392.25,1066.49,2232.77,2443.94,16467.27,37.23,16.58
2024-01-09,Smith PLC,West,Wheat,43156,16637.01,8537.46,6023.79,31198.26,3251.7,1643.93,2290.15,1192.99,11957.74,27.71,8.29
2024-01-09,"Bell, Moore and Hill",North,Wheat,6042,2221.99,1460.4,861.61,4544.0,419.01,127.57,295.06,164.09,1498.0,24.79,8.15
2024-01-09,Mccarthy-Cooper,North,Potato,34814,11601.43,6006.73,4154.15,21762.31,1785.0,1277.76,1740.11,2062.2,13051.69,37.49,17.77
2024-01-09,Weber Ltd,South,Potato,35114,13275.37,5277.9,4951.92,23505.19,2330.34,913.42,2054.15,1577.73,11608.81,33.06,13.48
2024-01-09,Weber Ltd,West,Wheat,6482,2549.28,1033.06,849.41,4431.75,425.14,228.47,317.11,269.88,2050.25,31.63,12.49
2024-01-09,Miller-Mitchell,South,Corn,49928,15046.82,7773.07,6479.39,29299.28,2944.69,1216.38,2356.88,3527.69,20628.72,41.32,21.2
2024-01-09,"Johnson, Robinson and Rodriguez",South,Potato,20336,6366.84,4448.96,2976.48,13792.28,1148.57,561.05,1087.47,936.66,6543.72,32.18,13.82
2024-01-09,"Glenn, Chandler and Ward",West,Corn,40215,12873.46,7856.15,4346.18,25075.79,2062.84,844.89,1363.98,2716.87,15139.21,37.65,20.27
2024-01-09,"Pearson, Miller and Knight",East,Potato,26038,8121.64,5193.42,2923.14,16238.2,2048.52,822.52,1522.12,1351.66,9799.8,37.64,15.57
2024-01-09,Kidd and Sons,East,Wheat,32908,12597.17,7112.9,3932.83,23642.89,2393.89,710.57,1150.55,1252.52,9265.11,28.15,11.42
2024-01-09,Cantu-Cox,East,Potato,30831,10410.78,7091.72,4253.24,21755.73,2024.41,1197.76,1772.48,1020.16,9075.27,29.44,9.93
2024-01-09,Graham-Simon,South,Corn,6963,2745.43,1639.95,1031.38,5416.75,433.54,161.39,397.64,138.42,1546.25,22.21,5.96
2024-01-09,Smith Group,West,Corn,38288,15166.04,6734.64,3981.98,25882.66,2522.87,1433.93,1791.0,1664.38,12405.34,32.4,13.04
2024-01-09,Rice LLC,North,Soy,21906,8097.85,4174.46,2435.5,14707.81,1561.63,476.23,728.74,1107.9,7198.19,32.86,15.17
2024-01-09,"Morgan, Carlson and Wright",West,Wheat,18121,6297.28,3608.58,2341.85,12247.72,1433.46,497.31,994.76,736.94,5873.28,32.41,12.2
2024-01-09,Rice-Smith,North,Soy,14704,5195.01,2226.48,1926.31,9347.8,808.8,543.85,859.64,785.98,5356.2,36.43,16.04
2024-01-09,"Stevens, Terry and Hahn",South,Wheat,34329,11909.25,8098.03,3840.35,23847.63,2724.62,889.63,1230.59,1409.13,10481.37,30.53,12.31
2024-01-09,"Hernandez, Powers and Espinoza",East,Potato,17354,5675.52,3966.95,2154.47,11796.94,941.25,408.63,746.94,865.06,5557.06,32.02,14.95
2024-01-09,Campbell PLC,West,Wheat,27267,9537.99,6505.33,3026.85,19070.18,1771.35,590.42,962.57,1218.12,8196.82,30.06,13.4
2024-01-09,Huynh and Sons,West,Corn,6910,2200.48,1095.62,791.13,4087.23,534.72,254.72,352.7,420.16,2822.77,40.85,18.24
2024-01-09,Young-Taylor,West,Potato,10332,3394.14,2086.05,1044.14,6524.32,519.33,349.6,398.77,634.99,3807.68,36.85,18.44
2024-01-09,Rice LLC,East,Corn,12633,4845.39,2900.26,1435.75,9181.4,842.64,459.82,705.66,360.87,3451.6,27.32,8.57
2024-01-09,Bartlett PLC,North,Potato,36250,13684.77,8029.57,4044.3,25758.64,2463.64,869.04,1352.16,1451.63,10491.36,28.94,12.01
2024-01-09,Graham-Simon,North,Corn,28925,9208.31,4769.0,3466.05,17443.37,2016.55,990.37,1467.84,1751.72,11481.63,39.69,18.17
2024-01-09,Davidson-Scott,East,Corn,33569,13147.31,6232.81,3785.43,23165.54,2665.27,1292.03,1319.42,1281.68,10403.46,30.99,11.45
2024-01-09,Davidson-Scott,North,Wheat,44946,17273.49,9718.15,5297.55,32289.18,3054.54,1362.93,2014.49,1556.21,12656.82,28.16,10.39
2024-01-09,Miller-Mitchell,South,Corn,32420,10601.38,7172.08,4823.0,22596.46,1769.82,1035.46,1146.72,1467.88,9823.54,30.3,13.58
2024-01-09,"Stone, Adkins and Reyes",South,Wheat,31100,10388.62,7477.83,4164.74,22031.19,2275.66,1078.15,1809.98,976.25,9068.81,29.16,9.42
2024-01-09,"Weaver, Small and Tran",East,Corn,11753,4078.28,2421.32,1580.97,8080.57,824.04,382.86,521.44,486.02,3672.43,31.25,12.41
2024-01-09,Campbell PLC,West,Wheat,34284,10750.16,7382.84,3915.52,22048.51,2031.65,783.97,1110.44,2077.36,12235.49,35.69,18.18
2024-01-09,Mccoy and Sons,North,Potato,23607,8343.49,4631.31,2856.24,15831.03,1559.42,588.99,1281.59,1086.49,7775.97,32.94,13.81
2024-01-09,Huynh and Sons,North,Wheat,24220,8597.26,4710.96,3077.67,16385.89,1900.93,623.3,763.97,1136.48,7834.11,32.35,14.08
2024-01-10,Lopez Inc,North,Corn,17067,6283.82,2721.44,1889.95,10895.21,1235.32,642.56,981.38,828.13,6171.79,36.16,14.56
2024-01-10,Hunt-Coleman,North,Potato,10850,3767.95,2122.68,1582.07,7472.7,804.04,428.29,442.82,425.54,3377.3,31.13,11.77
2024-01-10,Weber Ltd,West,Wheat,26230,9785.26,5582.83,3322.89,18690.98,1607.59,1026.39,1082.88,955.54,7539.02,28.74,10.93
2024-01-10,Smith Group,West,Potato,36721,11510.12,8886.82,4587.66,24984.6,2301.86,834.07,1453.86,1786.65,11736.4,31.96,14.6
2024-01-10,Huerta Inc,West,Soy,17755,6581.64,4095.93,2004.17,12681.74,1073.12,510.85,1050.2,609.77,5073.26,28.57,10.3
2024-01-10,Wilson-Irwin,North,Wheat,22418,7626.36,3403.5,2773.67,13803.52,1501.6,850.76,1299.24,1240.72,8614.48,38.43,16.6
2024-01-10,Dixon PLC,East,Wheat,49046,16451.72,8213.15,5617.25,30282.11,3539.66,1344.29,2806.19,2768.44,18763.89,38.26,16.93
2024-01-10,Dixon PLC,South,Potato,45474,15092.37,8042.82,5378.4,28513.58,2631.15,1396.3,2470.56,2615.6,16960.42,37.3,17.26
2024-01-10,Trujillo LLC,West,Wheat,40966,14331.44,8685.27,5890.74,28907.45,2934.15,1069.05,2378.11,1419.31,12058.55,29.44,10.39
2024-01-10,Hunt-Coleman,East,Corn,10167,4043.12,2165.21,1088.14,7296.47,791.51,310.74,349.02,354.82,2870.53,28.23,10.47
2024-01-10,Graham-Simon,West,Soy,36592,14342.62,8139.93,4453.97,26936.52,1968.45,864.24,1365.73,1364.27,9655.48,26.39,11.18
2024-01-10,"Hernandez, Powers and Espinoza",East,Wheat,32334,12101.07,6238.36,4218.33,22557.76,1945.5,894.42,1729.48,1301.71,9776.24,30.24,12.08
2024-01-10,"Bell, Moore and Hill",West,Soy,37973,13697.1,7826.16,5381.47,26904.74,3037.84,1334.9,1822.24,1218.32,11068.26,29.15,9.63
2024-01-10,"Gibbs, Nelson and Fuller",North,Soy,46497,17951.31,11525.78,6357.12,35834.22,3011.15,1786.99,1862.35,1000.57,10662.78,22.93,6.46
2024-01-10,"Morgan, Carlson and Wright",East,Corn,25538,9014.62,3843.73,2698.61,15556.96,1911.72,655.53,931.91,1620.47,9981.04,39.08,19.04
2024-01-10,Graham-Simon,West,Soy,19578,6501.4,4626.69,2386.38,13514.48,1483.96,673.77,632.57,818.31,6063.52,30.97,12.54
2024-01-10,Graham-Simon,South,Soy,31531,10744.85,4812.82,4252.79,19810.46,2284.3,718.02,1489.37,1807.21,11720.54,37.17,17.19
2024-01-10,"Hernandez, Powers and Espinoza",South,Wheat,12833,4100.26,2553.46,1542.01,8195.73,807.49,427.34,676.58,681.46,4637.27,36.14,15.93
2024-01-10,Davis LLC,East,Corn,8941,3058.03,1438.75,966.68,5463.46,587.38,299.87,429.22,540.27,3477.54,38.89,18.13
2024-01-10,"Glenn, Chandler and Ward",West,Potato,23512,8685.05,4729.2,3449.25,16863.5,1695.43,884.53,1129.15,734.85,6648.5,28.28,9.38
2024-01-10,"Morgan, Carlson and Wright",North,Soy,35682,13550.2,5709.96,4604.09,23864.25,2265.73,1329.09,1418.65,1701.07,11817.75,33.12,14.3
2024-01-10,Miller-Mitchell,West,Wheat,12055,4657.12,1996.04,1418.26,8071.42,747.46,382.42,470.88,595.7,3983.58,33.05,14.82
2024-01-10,"Morgan, Carlson and Wright",East,Corn,42025,15448.96,7629.2,5067.21,28145.37,2993.92,1058.42,1919.17,1977.03,13879.63,33.03,14.11
2024-01-10,Richards-Velez,East,Potato,44383,14119.23,9160.31,5284.38,28563.92,2748.19,1293.9,1397.34,2594.91,15819.08,35.64,17.54
2024-01-10,"Coleman, Davis and Cook",East,Corn,39083,13047.45,5935.07,4999.92,23982.44,2902.88,1545.6,1503.51,2287.14,15100.56,38.64,17.56
2024-01-10,"Stevens, Terry and Hahn",South,Soy,25059,8358.83,5992.34,2579.48,16930.65,1688.08,817.47,1142.76,1120.01,8128.35,32.44,13.41
2024-01-10,Smith-Stokes,North,Corn,26649,10304.84,5403.98,2731.72,18440.54,1554.8,964.64,1391.68,1074.33,8208.46,30.8,12.09
2024-01-10,"Stevens, Terry and Hahn",East,Soy,47007,18446.76,9914.97,6213.6,34575.33,3126.5,1286.71,1931.41,1521.76,12431.67,26.45,9.71
2024-01-10,Kidd and Sons,South,Soy,22279,6774.69,3555.08,2747.36,13077.13,1127.08,826.93,1131.72,1529.03,9201.87,41.3,20.59
2024-01-11,Welch PLC,West,Soy,10200,3551.99,2147.36,1072.1,6771.45,712.74,223.99,561.04,482.7,3428.55,33.61,14.2
2024-01-11,Trujillo LLC,West,Wheat,17683,6618.59,4312.82,1959.05,12890.46,1311.53,680.79,1035.11,441.28,4792.54,27.1,7.49
2024-01-11,Dixon PLC,North,Soy,46030,17926.84,7532.71,6375.06,31834.61,2995.65,1092.42,1952.32,2038.75,14195.39,30.84,13.29
2024-01-11,Mccoy and Sons,South,Wheat,11263,4445.54,2173.34,1318.82,7937.69,753.94,351.83,500.1,429.86,3325.31,29.52,11.45
2024-01-11,Huynh and Sons,West,Corn,28958,8805.63,5219.58,3365.8,17391.01,2282.72,887.6,1306.65,1772.51,11566.99,39.94,18.36
2024-01-11,Crawford Inc,East,Potato,19411,6772.62,2922.61,2576.96,12272.19,1134.5,412.4,1154.19,1109.43,7138.81,36.78,17.15
2024-01-11,Mccoy and Sons,North,Wheat,48715,16490.83,11172.5,5729.86,33393.19,2772.69,1402.66,1821.37,2331.27,15321.81,31.45,14.36
2024-01-11,"Hernandez, Powers and Espinoza",North,Potato,11560,4510.98,2826.83,1259.16,8596.97,694.85,406.3,620.1,310.45,2963.03,25.63,8.06
2024-01-11,Mccarthy-Cooper,West,Soy,33384,13074.32,5753.58,4132.92,22960.83,2066.49,1302.96,1715.79,1334.48,10423.17,31.22,11.99
2024-01-11,Lopez Inc,South,Corn,33665,12308.03,5448.96,3449.13,21206.12,2084.48,821.25,1099.46,2113.42,12458.88,37.01,18.83
2024-01-11,Gibson LLC,South,Potato,30752,10393.92,5003.85,3223.27,18621.04,2297.32,930.97,1551.58,1837.77,12130.96,39.45,17.93
2024-01-11,"Stone, Adkins and Reyes",West,Wheat,47858,15446.63,7684.39,6894.21,30025.22,2438.19,1653.87,2246.78,2873.48,17832.78,37.26,18.01
2024-01-11,Weber Ltd,East,Wheat,17904,5411.08,2917.35,2418.55,10746.97,1291.58,553.09,838.75,1118.4,7157.03,39.97,18.74
2024-01-11,Myers-Harmon,North,Corn,5971,2029.4,1082.5,804.32,3916.21,373.68,190.71,342.12,287.07,2054.79,34.41,14.42
2024-01-11,"Coleman, Davis and Cook",East,Potato,30345,9809.02,5668.41,4412.72,19890.15,2075.12,1008.31,1786.31,1396.28,10454.85,34.45,13.8
2024-01-11,Winters-Bryant,East,Potato,13395,4990.08,2988.55,1990.86,9969.5,1049.69,366.84,446.74,390.56,3425.5,25.57,8.75
2024-01-11,Wallace-Wright,South,Potato,26210,9921.99,5528.96,3096.81,18547.75,1314.71,608.12,864.78,1218.66,7662.25,29.23,13.95
2024-01-11,"Weaver, Jones and Bush",West,Potato,6724,2103.07,1511.45,843.94,4458.46,376.6,144.14,221.59,380.8,2265.54,33.69,16.99
2024-01-11,"Weaver, Small and Tran",South,Soy,23386,7203.72,4848.36,3045.62,15097.69,1549.63,763.15,716.47,1314.77,8288.31,35.44,16.87
2024-01-11,Smith-Stokes,West,Corn,5219,2021.2,1033.18,599.85,3654.24,302.85,196.11,277.91,196.97,1564.76,29.98,11.32
2024-01-11,Brown Inc,East,Corn,6564,2275.22,1477.45,716.07,4468.74,471.45,245.12,309.3,267.35,2095.26,31.92,12.22
2024-01-11,"Pearson, Miller and Knight",East,Potato,34689,13123.22,5324.77,4531.93,22979.92,1900.9,1071.53,1064.35,1918.08,11709.08,33.75,16.59
2024-01-11,"Weaver, Small and Tran",West,Corn,14437,4457.99,2932.48,2128.51,9518.99,745.65,362.36,858.09,737.98,4918.01,34.07,15.34
2024-01-11,Rice-Smith,East,Wheat,30252,10824.59,7464.79,4352.68,22642.06,2133.74,612.19,1587.17,819.21,7609.94,25.16,8.12
2024-01-11,Barnes-Spencer,South,Corn,41347,15330.95,7955.85,4174.33,27461.12,2402.16,878.64,1247.02,2339.52,13885.88,33.58,16.97
2024-01-11,Velazquez-Gonzales,North,Potato,17348,6593.35,3850.46,2589.49,13033.3,1261.09,456.19,575.74,505.42,4314.7,24.87,8.74
2024-01-11,Smith-Stokes,East,Soy,41594,16623.69,9940.86,5419.52,31984.07,2950.64,1257.59,1832.36,892.34,9609.93,23.1,6.44
2024-01-11,Rice-Smith,North,Soy,39085,12389.03,7814.81,5657.1,25860.95,2886.56,869.71,2232.06,1808.93,13224.05,33.83,13.88
2024-01-11,Davidson-Scott,South,Corn,27926,9365.89,5549.98,2915.82,17831.69,1700.7,958.4,1107.99,1581.8,10094.31,36.15,16.99
2024-01-12,Young-Taylor,South,Potato,5753,1856.47,1287.0,637.1,3780.57,383.19,166.94,275.84,286.62,1972.43,34.29,14.95
2024-01-12,Davidson-Scott,North,Potato,45509,14007.88,10384.36,5748.69,30140.93,2916.11,1682.24,1542.94,2306.69,15368.07,33.77,15.21
2024-01-12,Rice-Smith,South,Soy,27473,10624.76,6314.93,3639.22,20578.91,1986.29,563.56,1364.78,744.87,6894.09,25.09,8.13
2024-01-12,Mccoy and Sons,North,Corn,42990,14445.63,8701.41,4434.92,27581.96,2224.43,953.45,1767.9,2615.56,15408.04,35.84,18.25
2024-01-12,Davidson-Scott,South,Corn,19499,7243.98,3495.76,2328.14,13067.89,1017.02,649.61,795.79,992.17,6431.11,32.98,15.27
2024-01-12,"Johnson, Robinson and Rodriguez",West,Potato,42150,15922.54,9797.22,5039.04,30758.8,3223.8,978.54,1831.94,1339.23,11391.2,27.03,9.53
2024-01-12,Mccoy and Sons,North,Wheat,21258,6473.7,5031.29,2694.01,14198.99,1475.26,450.75,771.9,1090.27,7059.01,33.21,15.39
2024-01-12,Rice-Smith,West,Corn,38528,11992.33,6174.0,4459.14,22625.48,3035.19,808.23,1388.13,2667.74,15902.52,41.28,20.77
2024-01-12,Huerta Inc,West,Potato,6600,2194.79,1296.25,880.01,4371.05,365.24,187.46,323.86,338.1,2228.95,33.77,15.37
2024-01-12,Rice-Smith,South,Potato,20487,7295.43,4069.72,2893.33,14258.47,1434.38,621.59,1053.79,779.69,6228.53,30.4,11.42
2024-01-12,"Coleman, Davis and Cook",West,Corn,22001,8349.25,3661.91,2934.22,14945.37,1702.64,854.35,1191.59,826.76,7055.63,32.07,11.27
2024-01-12,Murphy Inc,North,Potato,8509,3079.83,1493.26,907.95,5481.03,436.85,253.24,456.44,470.36,3027.97,35.59,16.58
2024-01-12,"Pearson, Miller and Knight",South,Corn,40154,12996.36,6671.09,5256.73,24924.18,2341.88,893.16,1952.26,2510.63,15229.82,37.93,18.76
2024-01-12,Wheeler Group,East,Potato,22918,7808.11,5680.28,3352.74,16841.13,1404.56,466.38,1344.11,715.46,6076.87,26.52,9.37
2024-01-12,Cantu-Cox,East,Soy,36137,11568.56,7577.37,4195.21,23341.14,1914.74,836.56,2043.28,2000.32,12795.86,35.41,16.61
2024-01-12,Mccoy and Sons,North,Wheat,18473,5731.6,3757.62,1985.0,11474.23,1127.97,384.3,1065.74,1105.19,6998.77,37.89,17.95
2024-01-12,Huynh and Sons,East,Potato,32614,12824.4,5856.34,3993.1,22673.84,2511.01,834.18,1626.67,1242.07,9940.16,30.48,11.43
2024-01-12,Barnes-Spencer,East,Potato,37920,12844.59,9049.21,5661.02,27554.82,2778.78,896.67,1857.9,1207.96,10365.18,27.33,9.56
2024-01-12,Young-Taylor,North,Wheat,27755,10461.57,6895.97,3613.29,20970.83,1869.69,981.96,1244.63,671.97,6784.17,24.44,7.26
2024-01-12,Wilson-Irwin,West,Potato,34529,12302.39,6629.49,4433.52,23365.4,2158.35,822.45,1052.11,1782.68,11163.6,32.33,15.49
